platform,product_name,price_tier,current_price,tier_avg_price,pct_of_avg,recommendation,suggested_price
Amazon.in,"Jovan Sex Appeal Woody Spray For Men, 88Ml",Mid-range,1149.0,916.0,125.5,Overpriced — Review Positioning,1007.0
Amazon.in,"Royal Mirage Night Eau De Cologne for Men | Long-Lasting Perfume | Refined Nocturnal Fragrance | Fresh Greens, Floral & Musky Depth | Evening Versatility | Perfume for Man | 120ml",Mid-range,1128.0,916.0,123.2,Overpriced — Review Positioning,1007.0
Amazon.in,"Royal Mirage Night Eau De Cologne for Men | Long-Lasting Perfume | Refined Nocturnal Fragrance | Fresh Greens, Floral & Musky Depth | Evening Versatility | Perfume for Man | 120ml",Mid-range,1126.0,916.0,122.9,Overpriced — Review Positioning,1007.0
Amazon.in,"Ajmal 4Ever Women Eau De Parfum Perfume |Premium, Long Lasting Floral & Fruity Fragrance for Women,100ML",Mid-range,1119.0,916.0,122.2,Overpriced — Review Positioning,1007.0
Amazon.in,"Bella Vita Luxury CEO MAN Perfume 100ml | Long Lasting | Eau De Parfum | Lemon, Lavender, Tonka, Mandarin & Vetiver | Woody, Citrus Premium Fragrance | Ideal Gift for Man",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Ajmal Summer Sage Unisex Perfume | 100ml Eau De Parfum for Man & Woman | Perfume for Man with Citrus & Herbal Notes | Woody Cologne for Men | Versatile Office/Work Perfume Spray | Gifts for Him,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Tatha Rajnigandha Attar | Natural Tuberose Perfume Oil | Alcohol-Free Long Lasting Fragrance | Aged in Sandalwood Oil | Unisex Floral Ittar for Men & Women,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Tatha Premium Bela Attar Original| 100% Natural & Alcohol-Free Bela/Jasmine Perfume Attar for Women & Men Long Lasting| Stress-Relief, Romantic Scent| Ideal Gift |6 ML Pack",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Ajmal Yearn Eau De Perfume Aquatic Perfume 50ML Long Lasting Scent Spray Gift For Men,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,KENAZ Fortuna Long Lasting Perfume For Men & Women 100ML | Dubai Crafted | Floral Fruity With Orange Blossom & Patchouli | Unisex Parfum | 20% Fragrance Oil,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"KENAZ Oud Ameer - 100ml Unisex Luxury Parfum | Dubai Viral Perfume | Saffron, Rose, Oud & Vanilla Notes | 20% Fragrance Oil | Long Lasting Parfum for Men & Women",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Bella Vita Luxury Women Senorita 100ml Eau De Parfum Liquid Perfume With Yuzu, Lotus, Magnolia & Musk | Fresh & Fruity Long Lasting Edp Fragrance Scent",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Soul & Scents Lavender and Jasmine Reed Diffuser Set - 100ml with Free 10 Rattan Reed Sticks| Toxin Free & Stress Relief| Long Lasting | Room Freshener for Home, Bedroom & Office| Combo Pack of 2",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,DIFFUZE Oud Marshmellow Reed Diffuser Refill with 10 Fibre Reed Sticks | Sweet Oud Aroma Oil & Fragrance Oil | Diffuser Oil for Home Fragrance,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,DIFFUZE Sandalwood Essential Oil Reed Diffuser Refill with 10 Fibre Reed Sticks | Warm Woody Aroma Oil | Diffuser Oil for Home Fragrance | Fragrance Oil for Home,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Bella Vita Luxury Fresh Unisex Long Lasting Perfume for Man and Woman | EDT 100ml | Bergamot, Lavender, Ylang Ylang | Citrus, Floral Premium Fragrance for Men and Women",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"KENAZ Twilight Unisex Perfume 100ml | Dubai Crafted | Mango, Nectarine & Blood Orange Notes | Parfum for Men and Women | 20% Fragrance Oil | Long Lasting Luxury Perfume |",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Cupid Hypno'sis 2.O Luxury Cologne Fragrance for Men & Women Luxury Long Lasting 50ML,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Wild Terrain Perfume for Men | Long Lasting Eau De Parfum 20ml | Fresh Woody Aromatic Fragrance | Green Apple, Lavender & Pine | Clean Masculine Cologne for Daily Wear",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Rivona Smoky Oud Body Mist | Woody & Bold Long Lasting Body Spray for Men & Women | Patchouli, Cinnamon & Incense | Unisex Statement Fragrance | 200ml",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Mist It Up | 3 x 50 ml | Unisex Long Lasting Body Mist Gift Set | Floral, Fruity & Vanilla Premium Fragrance Mist | Serenity Now, Berry Lush, Viva La Vanilla | Gifts for Men & Women",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Bella Vita Luxury,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Beardo Twin Legends- LSD & Legend Perfume for Men (20ml x 2) | Long Lasting Fragrance | Long Lasting Perfume for Men | Gift for Men | Gift for Friend,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"VOKKA Womania 100ml Perfume | Luxury Long Lasting Perfume for Women | Signature Scent with Fruity Floral Notes | EDP for Gift | Notes: Saffron, Passionfruit, Peony, Musk, Oakmoss",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"EM5 Coffee Elixir Unisex Perfume | Warm Coffee, Spicy & Vanilla Fragrance | Long Lasting Eau De Parfum | Premium Gift for Her | 50ml",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Handsome Velly Eau de Parfum 100ml Long Lasting Perfume for Men | Fresh Masculine Fragrance Spray,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Mysore Shahi Sandalwood Perfume Spray 40ml – Long-Lasting Unisex Fragrance | Pure Indian Sandal Aroma | Natural Attar-Based Scent for Men & Women | Alcohol-Free Parfum,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"EM5 Tropical Elixir Perfume for Women | Tropical, Sweet, Spicy Fragrance | Long Lasting Scent | Premium Gift for Her | 50ml EDP",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,Parag Fragrances Parv Javadhu Perfume 60ml (Unisex) Long Lasting Perfume/Made with Sandalwood and Herbs,Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Bhasma Apparel Spray Perfume, 50ml, Inspired by Indian Culture",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"alNaqi Dehnul Oudh Hindi 3ml - Original Indian Agarwood Oil, Alcohol Free Pure Oudh Perfume, Long Lasting Traditional Itra, Premium Woody-Scent",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"FEEL LEGEND Long Lasting Perfume for Man | EDP 100ml | Blood Mandarin, Grapefruit, Mint & Cinnamon, Rose, Spicy | Leather, Amber, Woody, Indian Patchouli Premium Fragrance | Ideal for Every Occasion",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Mogra Indian Jasmine Perfume for Men & Women | Long-Lasting | Unisex Premium Perfume for Everyday & Special Occasions Eau De Perfume, 100ml",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"Luxury Unisex Solid Perfume Trio – Meraki, Mizumi & Elora (5g x 3, 15g) | Non greasy, Long Lasting, Gift Pack | Alcohol-Free, Travel Minis | Solid Perfume for Man and Women",Budget,499.0,281.0,177.6,Overpriced — Review Positioning,309.0
Amazon.in,"The Man Company Long Lasting Deodorant Gift Set for Man - 150ml (Pack of 4) | Blanc, Fire, Night & Oud | Body Spray Gift Set | fresh scent for daily office wear | Long-Lasting Smell | Aerosol | Valentine Gift For Man",Budget,498.0,281.0,177.3,Overpriced — Review Positioning,309.0
Amazon.in,"The Man Company Long Lasting Deodorant Gift Set for Man - 150ml (Pack of 4) | Blanc, Fire, Black & Oud | Musk, Sandalwood, Amber and Patchouli Premium Deo for Man| | Fresh scent for daily office wear | Long-Lasting Smell | Aerosol |",Budget,498.0,281.0,177.3,Overpriced — Review Positioning,309.0
Amazon.in,Skinn By Titan Raw Long-lasting Deodorant Spray For Men - 150 mL | Perfume for Men | Eau De Parfum for Men | Men's cologne | For Daily Use | Premium Fragrance | Grooming Essentials,Budget,497.0,281.0,176.9,Overpriced — Review Positioning,309.0
Amazon.in,The Love Co Japanese Cherry Blossom Body Mist for Women 150ml | Long Lasting Perfume Body Spray | Floral Fragrance Mist with Sweet & Fresh Scent | Gift for Her,Budget,494.0,281.0,175.9,Overpriced — Review Positioning,309.0
Amazon.in,Fastrack Men Perfume Pulse Musk Scent| Best gift for Men | Perfume for Men | 100 ml EDP | Long lasting Smell,Budget,492.0,281.0,175.2,Overpriced — Review Positioning,309.0
Amazon.in,"Beardo Men's Men Whisky Smoke & Godfather Perfume Combo (50 Ml X 2)|Spicy, Woody - Oudh Notes Of Whisky Smoke & Aromatic, Spicy Notes Of Godfather|Long Lasting Smell Perfume |Rakhi Gift for Brother",Budget,489.0,281.0,174.1,Overpriced — Review Positioning,309.0
Amazon.in,"50ML Luxury Hypnosis Cologne for Men – Pheromone-Infused Perfume with Original Cupid Charm Formula, Long-Lasting Magnet Fragrance (Pack of 1)",Budget,489.0,281.0,174.1,Overpriced — Review Positioning,309.0
Amazon.in,Mysore Kavery Sandal Perfume 60ml – Pure Sandalwood Fragrance for Men & Women | Long-Lasting Natural Scent | Traditional Indian Unisex Parfum Spray | Authentic Mysore Sandal Aroma (60 ml),Budget,489.0,281.0,174.1,Overpriced — Review Positioning,309.0
Amazon.in,Mysore Mallige Jasmine Perfume Spray – Authentic Indian Jasmine Scent | Long-Lasting Floral Fragrance for Women & Men | Natural Mysore Mallige Aroma | Everyday Parfum Mist (100 Ml),Budget,489.0,281.0,174.1,Overpriced — Review Positioning,309.0
Amazon.in,Aqualogica,Budget,488.0,281.0,173.7,Overpriced — Review Positioning,309.0
Amazon.in,Parag Fragrances Grade 1 Indian Jasmine Purest Natural Attar / Perfume Oil / Fragrance Oil 25Ml (Naturally Processed And Bhapka Distilled Attar) Alcohol Free And Undiluted Version,Budget,488.0,281.0,173.7,Overpriced — Review Positioning,309.0
Amazon.in,"Bella Vita Luxury Skai Aquatic Unisex | Long Lasting | 100ml | Perfume for Man and Woman | Bergamot, Lavender & Patchouli | Woody & Citrus Premium Fragrance for Men and Women",Budget,485.0,281.0,172.7,Overpriced — Review Positioning,309.0
Amazon.in,Yardley London Vanilla Blush | Eau De Parfum | with Natural Essential Oils | 100ml,Budget,485.0,281.0,172.7,Overpriced — Review Positioning,309.0
Amazon.in,Yardley London English Lavender | 90% Naturally Derived | 100ml,Budget,485.0,281.0,172.7,Overpriced — Review Positioning,309.0
Amazon.in,Bella Vita Luxury,Budget,485.0,281.0,172.7,Overpriced — Review Positioning,309.0
Amazon.in,"Secret Temptation Queen Perfume for Women, 100ml | Long-Lasting Luxury Fragrance | Bold & Regal Scent |Gift for Women | Elegant & Empowering Perfume for Girls |",Budget,485.0,281.0,172.7,Overpriced — Review Positioning,309.0
Amazon.in,Plum BodyLovin',Budget,483.0,281.0,172.0,Overpriced — Review Positioning,309.0
Amazon.in,Laundry Fragrance Booster Beads Long Lasting Freshness Up to 7 Days Color Safe Fabric Safe Eco Friendly For Top and Front Load Washing Machines (Calm Scent),Budget,480.0,281.0,170.9,Overpriced — Review Positioning,309.0
Amazon.in,"CouCou Toi Eau de Parfum for Women, Elegant Floral Fragrance, Long-Lasting Luxury Perfume, 50 ml, Vegan, Paraben Free",Budget,479.0,281.0,170.6,Overpriced — Review Positioning,309.0
Amazon.in,"Ajmal Jannatul Firdaus Attar Perfume | 10ml Alcohol-Free Concentrated Perfume Oil | Oriental Unisex Cologne with Spicy, Musky & Floral Notes | Unisex Attar Perfume | Work, Office, Party Cologne",Budget,479.0,281.0,170.5,Overpriced — Review Positioning,309.0
Amazon.in,Magnum,Budget,479.0,281.0,170.5,Overpriced — Review Positioning,309.0
Amazon.in,The Man Company,Budget,479.0,281.0,170.5,Overpriced — Review Positioning,309.0
Amazon.in,DENVER Honour Deodorant 150 ML & Perfume 100 ML Combo For Men,Budget,479.0,281.0,170.5,Overpriced — Review Positioning,309.0
Amazon.in,"Ajmal Artisan Orchid Love, Artisan Juniper Bloom, and Artisan Smoky Musk Deodorant Perfume 150ML Each - Unisex Pack of 3 (8904415824539)",Budget,479.0,281.0,170.5,Overpriced — Review Positioning,309.0
Amazon.in,"Yardley London Women Luxury Floral Liquid Perfume Gift Set, 15 ML",Budget,478.0,281.0,170.2,Overpriced — Review Positioning,309.0
Amazon.in,Attar Ayurveda Natural Dye for Black Hair (Henna and Indigo powder combo pack) (200 grams + 200 grams = 400 grams total),Budget,475.0,281.0,169.1,Overpriced — Review Positioning,309.0
Amazon.in,The Man Company Fresh Black Edt Perfume For Man - 100Ml | Premium Long-Lasting Fragrance | Perfume Gift for Friend | Anniversary Fragrance Gift | Valentine Gift For Man,Budget,474.0,281.0,168.7,Overpriced — Review Positioning,309.0
Amazon.in,"The Man Company Hope Long-Lasting Perfume for Man, Premium Fragrance, Eau de Parfum for Man| Apple, Geranium and Musk Notes | Anniversary Fragrance Gift Set | Fresh & Fruity Scent for Daily Office Wear, 100 Ml",Budget,473.0,281.0,168.4,Overpriced — Review Positioning,309.0
Amazon.in,Fastrack Women Perfume Travel Pack (3 x 20ml) Stylish Mini Set for Rakhi Gift.,Budget,472.0,281.0,168.0,Overpriced — Review Positioning,309.0
Amazon.in,Arabian Aroma Alpha Male & Old Money Eau de Parfum | Premium Long Lasting Perfume for Men | Luxury Fragrance Gift Set (50ml Each),Budget,470.0,281.0,167.3,Overpriced — Review Positioning,309.0
Amazon.in,Pheromo Hypnosis 3.0 Luxury Cologne Fragrance For Men | 𝐎𝐫𝐢𝐠𝐢𝐧𝐚𝐥 New Luxe Formulation | Magetic Charm | Long Lasting Perfume - 50ml,Budget,467.0,281.0,166.3,Overpriced — Review Positioning,309.0
Amazon.in,"BRIJANI POSHAK DIVINE PRIMIUM PERFUME SPARY FOR LADDU GOPAL JI | Traditional Indian Fragrances | SPARY ATTER FOR PUJA AND TEMPLE,SET OF 6 (50 ml each)",Budget,467.0,281.0,166.3,Overpriced — Review Positioning,309.0
Amazon.in,"Almas Deeds Fresh Attar Roll On Perfume For Men, 8Ml (Pack Of 12)",Budget,464.0,281.0,165.2,Overpriced — Review Positioning,309.0
Amazon.in,"La French Control Perfume for Men & Women 100ml – Long Lasting Unisex Perfume | Eau De Parfum | Luxury Fruity, Spicy & Musky Fragrance",Budget,463.0,281.0,164.8,Overpriced — Review Positioning,309.0
Amazon.in,Fasli Gulab Perfume 12ML | Long Lasting Rose Attar | Premium Concentrated Fragrance for Men & Women | Fresh Floral Scent | Alcohol-Free Natural Indian Perfume Gift,Budget,460.0,281.0,163.8,Overpriced — Review Positioning,309.0
Amazon.in,"Next Care English Leather No Gas Perfumed Body Spray Combo | Fresh, Gentle Men & Intense | Long Lasting Deodorant Spray for Men & Women | Pack of 3 x 120ml",Budget,460.0,281.0,163.8,Overpriced — Review Positioning,309.0
Amazon.in,"Beardo Whisky Smoke Eau De Parfum Men Spicy, Woody - Oudh Perfume For Men Long Lasting, Date Night Fragrance Body Spray For Men, 100ml",Budget,456.0,281.0,162.3,Overpriced — Review Positioning,309.0
Amazon.in,BEARDO,Budget,456.0,281.0,162.3,Overpriced — Review Positioning,309.0
Amazon.in,"BEARDO Godfather Perfume For Men, 100Ml | Aromatic, Spicy Perfume For Men Long Lasting Perfume For Date Night Fragrance | Body Spray For Men | Valentines Day Gift For Husband | Boyfriend",Budget,456.0,281.0,162.3,Overpriced — Review Positioning,309.0
Amazon.in,"Vokka Uff Vanilla Perfume For Woman 100ml | Luxury Long Lasting Eau De Parfum | Caramel, Peach, Cherry Blossom, Vanilla Orchid & Musk Wood | EDP Fragrance for Women | Premium Perfume Gift for Her",Budget,450.0,281.0,160.2,Overpriced — Review Positioning,309.0
Amazon.in,"BELLAVITA Magical Scents | 4x20ml | Long Lasting EDP | Gift for Man and Woman | Perfume for Man and Woman | Vanilla, Caramel & Musk | Floral, Spicy Premium Fragrance for Men and Women",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Wild Stone Edge, Forest Spice, Hydra Energy and Ultra Sensual Perfume Combo for Men, Long Lasting Smell | Pack of 4 (30ml each)",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Parag Fragrances Kannauji Gift Set 6pc of 6ml Each/Gulab, Kesar-Chandan, Mogra, Agar oud, Kamal & Kasturi / 100% Alcohol Free & Natural Fragrance/Long Lasting for Pooja & Personal Use",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,Ajmal BLACK CURRENT Attar | Floral & Fruity Fragrance | Unisex Non-Alcoholic | Long Lasting Attar Men & Women - 5 ML,Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,Ajmal MUSK GOLD Attar | Fruity Floral & Musky Fragrance | Unisex Non-Alcoholic | Long Lasting Attar Men & Women - 5 ML,Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Vampire Blood Attar, Oriental Woody Fragrance Long-Lasting 8+ Hours, Unisex, Non-Alcoholic, 12ml, Sweet Fruity & Spicy Notes,",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,Cocoa & Flora Eau De Parfum Combo for Men & Women | Long Lasting Premium Perfume Set | 50ML + 50ML Luxury Fragrance Gift Pack,Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,Ajmal Aretha Eau De Perfume Fruity Perfume 50ML Long Lasting Scent Spray Gift For Women,Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Ustraa Base Camp Cologne - 100 ml - Perfume for Men | Cool, Crisp Fragrance of the Mountains | Long-lasting | Zingy, Aquatic Notes with Fresh Masculine Fragrance",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Ustraa Scuba Cologne - 100ml - Perfume for Men | With lively, spicy and deep aquatic notes | Ideal for day occasions | Long-lasting fragrance with no gas",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Ustraa After Dark Cologne - 100ml - Perfume for Men | Rich with Saffron, Oudh and Musky notes | Suitable for night occasions | Masculine, Long-lasting fragrance",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Ustraa Ammunition Cologne - 100 ml - Perfume for Men | A Bold and Masculine Fragrance with Fresh, Spicy, and Musky Notes | Deep, Mysterious Scent Inspired by the Night",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,EM5 Pack of 2 Today & Bewitch Solid Perfumes | Non-Alcoholic Cologne for Women | Non-Greasy Wax Perfume | Strong & Lasting Fragrance | Gifting Set for Her | 12 gm Each,Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,"Ustraa Tattoo Cologne - 100ml - Perfume for Men | with a mix of spicy, woody and citrusy notes | Ideal for night occasions | Long-lasting fragrance with no gas",Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,YARDLEY LONDON Autumn Bloom Eau De Cologne Liquid - 100 Ml (For Women),Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
Amazon.in,Beardo Midnight Duo- LSD & Mariner Perfume for Men (50ml x 2) | Long Lasting Fragrance | Long Lasting Perfume for Men | Gift for Men | Gift for Friend,Budget,449.0,281.0,159.8,Overpriced — Review Positioning,309.0
