platform,search_term,product_name,brand,price_inr,mrp_inr,discount_pct,price_tier,rating,review_count,scraped_at
Amazon.in,perfume,"Wottagirl Secret Crush & Amber Kiss Body Splash Combo | Body Mist for Women | Long-Lasting Fruity, Floral & Musk Fragrance Duo | 60ml x 2",Wottagirl,179.0,,,Budget,,,2026-04-24 14:14:56.289449+00:00
Amazon.in,perfume,Jo Malone Bronze Wood & Leather Cologne Intense Spray (Originally Without Box) 50ml/1.7oz,Jo,40694.0,844.38,-4719.4,Luxury,,,2026-04-24 14:14:56.289958+00:00
Amazon.in,perfume,"Skinn By Titan Steele Long Lasting Edp For Men - 50 Ml | Perfume For Men | Eau De Parfum For Men | Men's Cologne | For Daily Use | Grooming Essentials, Wood, Spray",Skinn,1595.0,,,Mid-range,,,2026-04-24 14:14:56.290392+00:00
Amazon.in,perfume,"Wild Stone Edge, Forest Spice, Hydra Energy and Ultra Sensual Perfume Combo for Men, Long Lasting Smell | Pack of 4 (30ml each)",Wild,449.0,,,Budget,,,2026-04-24 14:14:56.290824+00:00
Amazon.in,perfume,"Bella Vita Luxury Skai Aquatic Unisex | Long Lasting | 100ml | Perfume for Man and Woman | Bergamot, Lavender & Patchouli | Woody & Citrus Premium Fragrance for Men and Women",Bella,485.0,,,Budget,,,2026-04-24 14:14:56.291252+00:00
Amazon.in,perfume,AXE Signature Intense Long Lasting No Gas Body Perfume Spray For Men 200 Ml,AXE,214.0,107.0,-100.0,Budget,,,2026-04-24 14:14:56.291664+00:00
Amazon.in,perfume,"Visconti Blue Ocean Perfume For Men Eau De Parfum Aquatic Fragrance with Citrus Fruity, Musk & Cedarwood Long Lasting Scent and Anti-Stain Luxury Perfumes Outing & Sports, 100 ml",Visconti,315.0,,,Budget,,,2026-04-24 14:14:56.292090+00:00
Amazon.in,perfume,"Bella Vita Luxury G.O.A.T Long Lasting Perfume | Perfume for Man | Eau De Parfum 100ml | Bergamot, Patchouli & Vetiver | Spicy, Citrus, Woody & Musky Premium Fragrance",Bella,549.0,,,Mid-range,,,2026-04-24 14:14:56.292545+00:00
Amazon.in,perfume,"Engage Perfume Gift Set for Men, 80ml, Luxury Long Lasting Eau De Parfum, Travel Size Perfume Combo 20ml x 4, Ideal Gift for Men",Engage,700.0,949.0,26.2,Mid-range,,,2026-04-24 14:14:56.293059+00:00
Amazon.in,perfume,"Wild Stone Hydra Energy Perfume for Men, 50ml",Wild,233.0,,,Budget,,,2026-04-24 14:14:56.293498+00:00
Amazon.in,perfume,Tam Dao Eua De Perfume With Soft Woody Aroma And Balanced Fragrance Notes With Gentle Layers That Create A Pleasant Long Lasting Scent Experience (PERFUME-3),Tam,269.0,,,Budget,,,2026-04-24 14:14:56.293944+00:00
Amazon.in,perfume,MILANO Edt Perfume For Men - 50Ml | Premium Long-Lasting Fragrance | Perfume Gift for Friend | Anniversary Fragrance Gift | Diwali Perfume Gift For Him,MILANO,259.0,,,Budget,,,2026-04-24 14:14:56.294385+00:00
Amazon.in,perfume,Ajmal Summer Sage Unisex Perfume | 100ml Eau De Parfum for Man & Woman | Perfume for Man with Citrus & Herbal Notes | Woody Cologne for Men | Versatile Office/Work Perfume Spray | Gifts for Him,Ajmal,499.0,499.0,0.0,Budget,,,2026-04-24 14:14:56.294803+00:00
Amazon.in,perfume,"NIVEA Men Fresh Active Deodorant Spray, 150ml | 48 H Active Odour Protection | Long Lasting Smell Deo | Marine Fresh, Lemon and Sandalwood Fragrance | Dermatologically Approved | 150ml",NIVEA,164.0,164.0,0.0,Budget,,,2026-04-24 14:14:56.295320+00:00
Amazon.in,perfume,"La French Invoke Perfume for Men and Women, Long-Lasting Luxury Fragrance, Ideal Birthday Gift For Men and Women, Best Unisex Perfume with All-Day Scent, luxury perfume for Men (100ML)",La,380.0,,,Budget,,,2026-04-24 14:14:56.295782+00:00
Amazon.in,perfume,Yardley London Morning Dew Perfume Spray| Fresh Floral Scent| 90% Naturally Derived| Lilly Of Valley & Frangipani| Perfume For Women| 100Ml,Yardley,324.0,,,Budget,,,2026-04-24 14:14:56.296500+00:00
Amazon.in,perfume,"Bella Vita Luxury Organic Luxury Rose Woman Eau De Parfum Liquid Perfume for Women with Woody Rose, Jasmine, Black Currant, Vanilla & Amber | Long Lasting Fragrance EDP For Everyday Wear | 20 ML",Bella,149.0,,,Budget,,,2026-04-24 14:14:56.297498+00:00
Amazon.in,perfume,"Plum BodyLovin' Vanilla Caramello Eau De Perfume (Parfum) 50 ml| Long-Lasting Gourmet Fragrance | Luxury Perfume for Women | Vanilla, Caramel & Pistachio Notes.",Plum,695.0,,,Mid-range,,,2026-04-24 14:14:56.298309+00:00
Amazon.in,perfume,"Fogg Paradise No Gas Deodorant for Women, Long-Lasting Perfume Body Spray, 150 ml",Fogg,125.0,83.33,-50.0,Budget,,,2026-04-24 14:14:56.299183+00:00
Amazon.in,perfume,Plum Bodylovin' Vanilla Vibes Body Mist for Women | Long Lasting Vanilla Fragrance with Warm & Cozy Vanila Scent | High on Fun | Travel Friendly Perfume Body Spray - 100ml,Plum,317.0,,,Budget,,,2026-04-24 14:14:56.300917+00:00
Amazon.in,perfume,"Park Avenue Men Voyage & Neo Signature Collection | Deodorant Spray | Fresh Long-Lasting Aroma | 150Ml Each (Pack Of 3), 450 Millilitres",Park,381.0,84.67,-350.0,Budget,,,2026-04-24 14:14:56.301676+00:00
Amazon.in,perfume,Tatha Rajnigandha Attar | Natural Tuberose Perfume Oil | Alcohol-Free Long Lasting Fragrance | Aged in Sandalwood Oil | Unisex Floral Ittar for Men & Women,Tatha,499.0,83.17,-500.0,Budget,,,2026-04-24 14:14:56.302507+00:00
Amazon.in,perfume,"Tatha Premium Bela Attar Original| 100% Natural & Alcohol-Free Bela/Jasmine Perfume Attar for Women & Men Long Lasting| Stress-Relief, Romantic Scent| Ideal Gift |6 ML Pack",Tatha,499.0,83.17,-500.0,Budget,,,2026-04-24 14:14:56.303730+00:00
Amazon.in,perfume,"Arabian Aroma Sovage Elixir Perfume | Cinnamon, Nutmeg, Cardamom & Grapefruit | Lavender, Amber, Sandalwood & Patchouli | Long-Lasting Extrait De Parfum | 50 ml",Arabian,699.0,,,Mid-range,,,2026-04-24 14:14:56.304681+00:00
Flipkart,perfume,VOKKA Thai Aqua & Aqua 100 ml Each Luxury Long Lasting EDP Fragrance For Gift Eau de Parfum  -  200 ml,VOKKA,342.0,,,Budget,4.0,,2026-04-24 14:15:04.839911+00:00
Flipkart,perfume,BELLAVITA CEO MAN perfume & WHITE OUD perfume combo| Citrus & Woody Notes |Long Lasting| Eau de Parfum  -  40 ml,BELLAVITA,199.0,,,Budget,4.3,,2026-04-24 14:15:04.840434+00:00
Flipkart,perfume,"BELLAVITA White Oud ,Long Lasting,Unisex Eau de Parfum  -  100 ml",BELLAVITA,565.0,,,Mid-range,4.3,,2026-04-24 14:15:04.840939+00:00
Flipkart,perfume,VOKKA Thai Oud & Thai Aqua 100 ml Each Luxury Long Lasting EDP Fragrance For Gift Eau de Parfum  -  100 ml,VOKKA,366.0,,,Budget,3.9,,2026-04-24 14:15:04.841401+00:00
Flipkart,perfume,"CSF Magnet Original Pure Perfume -Premium No Alcohol Roll-On Attar (Long Lasting)"" Extrait De Parfum  -  6 ml",CSF,68.0,,,Budget,,,2026-04-24 14:15:04.841794+00:00
Flipkart,perfume,BELLAVITA Luxury Unisex Perfume Gift Set - 4x20 ML Eau de Parfum  -  80 ml,BELLAVITA,549.0,,,Mid-range,4.4,,2026-04-24 14:15:04.842276+00:00
Flipkart,perfume,DJOKR Signature Perfume For Men | Premium Luxury Long Lasting Fragrance Spray Eau de Parfum  -  100 ml,DJOKR,254.0,,,Budget,4.1,,2026-04-24 14:15:04.842765+00:00
Flipkart,perfume,"BELLAVITA CEO MAN Eau De Parfum,Long Lasting Notes of Tonka,Agarwood & Ambergris Perfume  -  100 ml",BELLAVITA,499.0,,,Budget,4.2,,2026-04-24 14:15:04.843245+00:00
Flipkart,perfume,RiMZiM Rajnigandha Perfume  -  60 ml,RiMZiM,240.0,,,Budget,4.1,,2026-04-24 14:15:04.843706+00:00
Flipkart,perfume,Kenaz Fortuna Long Lasting Unisex Perfume | Floral Fruity | 20% Oil Dubai Parfum Eau de Parfum  -  100 ml,Kenaz,449.0,,,Budget,4.2,,2026-04-24 14:15:04.844182+00:00
Flipkart,perfume,VOKKA Aqua 100 ml | Unisex Luxury Long Lasting Aqua Perfume For Men And Women Eau de Parfum  -  100 ml,VOKKA,170.0,,,Budget,3.9,,2026-04-24 14:15:04.844838+00:00
Flipkart,perfume,Pyr Royal Purple Oudh Attar | Premium Long-Lasting Alcohol-Free Perfume Oil Perfume  -  10 ml,Pyr,260.0,,,Budget,,,2026-04-24 14:15:04.845219+00:00
Flipkart,perfume,Kenaz Oud Ameer Luxury Perfume for Men & Women| Amber Oud |Oil Dubai Unisex Parfum Eau de Parfum  -  100 ml,Kenaz,449.0,,,Budget,4.2,,2026-04-24 14:15:04.845704+00:00
Flipkart,perfume,BLA BLI BLU Women Perfume Gift Set|3x30ml|Perfume for Women|Floral & Fresh|Long Lasting Perfume  -  90 ml,BLA,825.0,,,Mid-range,4.6,,2026-04-24 14:15:04.846235+00:00
Flipkart,perfume,BELLAVITA WHITE OUD perfume & HONEY OUD perfume combo|2X20ML|With Citrus & Woody Notes| Eau de Parfum  -  40 ml,BELLAVITA,199.0,,,Budget,4.4,,2026-04-24 14:15:04.846933+00:00
Flipkart,perfume,Wild Stone Oud Perfume for Men | Long-Lasting Oud Perfume | Premium Woody Oriental Eau de Parfum  -  100 ml,Wild,422.0,,,Budget,4.1,,2026-04-24 14:15:04.847472+00:00
Flipkart,perfume,BLA BLI BLU Old Money Perfume for Men|Apple & Cedar Notes|Perfume Men|Long Lasting Perfume  -  30 ml,BLA,222.0,,,Budget,4.3,,2026-04-24 14:15:04.848016+00:00
Flipkart,perfume,BLA BLI BLU Old Money Perfume for Men|Apple & Cedar Notes|Perfume Men Long Lasting Perfume  -  100 ml,BLA,735.0,,,Mid-range,4.4,,2026-04-24 14:15:04.848455+00:00
Flipkart,perfume,BLA BLI BLU By The Beach Perfume for Men|Lemon & Apple Notes|Perfume Men|Long Lasting Perfume  -  100 ml,BLA,575.0,,,Mid-range,4.3,,2026-04-24 14:15:04.848859+00:00
Flipkart,perfume,VIWA SOMETHING SOMETHING 100 ML PERFUME ( FOR MEN & WOMEN ) Eau de Parfum  -  100 ml,VIWA,212.0,,,Budget,4.3,,2026-04-24 14:15:04.849275+00:00
Flipkart,perfume,Adilqadri Luxury Perfume Gift Set for Men & Women | 5x20ML| Long Lasting Addictive Scents Eau de Parfum  -  100 ml,Adilqadri,1499.0,,,Mid-range,4.4,,2026-04-24 14:15:04.849685+00:00
Flipkart,perfume,ZORENICK ZX (ZZZ) LUXURY AND PRIMIUM FRANGRNCE22 Eau de Parfum  -  60 ml,ZORENICK,222.0,,,Budget,,,2026-04-24 14:15:04.849994+00:00
Flipkart,perfume,VOKKA Thai Aqua 100 ml Unisex Luxury Long Lasting Perfume For Gift Eau de Parfum  -  100 ml,VOKKA,169.0,,,Budget,4.1,,2026-04-24 14:15:04.850382+00:00
Flipkart,perfume,"Adilqadri Shanaya Perfume, Arabic & French Long Lasting Scent Eau de Parfum  -  50 ml",Adilqadri,719.0,,,Mid-range,4.1,,2026-04-24 14:15:04.850780+00:00
Flipkart,perfume,BLA BLI BLU IGNITION Pocket Parfum Trial Set for Men|4x7ml|Woody & Spicy Notes|Long Lasting Perfume  -  28 ml,BLA,269.0,,,Budget,4.1,,2026-04-24 14:15:04.851201+00:00
Flipkart,perfume,BELLAVITA Luxury FRESH Unisex +DATE Woman Perfume Combo for Men and Women 40 ML Eau de Parfum  -  40 ml,BELLAVITA,199.0,,,Budget,4.4,,2026-04-24 14:15:04.851600+00:00
Flipkart,perfume,BLA BLI BLU The Game Changer Men Perfume Trial Set|6x7ml|Woody & Musky Notes|Long Lasting| Perfume  -  42 ml,BLA,389.0,,,Budget,4.1,,2026-04-24 14:15:04.852010+00:00
Flipkart,perfume,DJOKR On The Rocks Eau de Parfum  -  100 ml,DJOKR,289.0,,,Budget,4.0,,2026-04-24 14:15:04.852399+00:00
Flipkart,perfume,BELLAVITA BEAST Perfume & DEVIL FEVER Perfume combo|2X20ML|With Fruity & Woody Notes| Eau de Parfum  -  40 ml,BELLAVITA,199.0,,,Budget,4.2,,2026-04-24 14:15:04.852800+00:00
Flipkart,perfume,"Adilqadri Captivating Trio Perfume Gift Set, Long Lasting Fragrance (3x20ml) Eau de Parfum  -  60 ml",Adilqadri,899.0,,,Mid-range,4.3,,2026-04-24 14:15:04.853211+00:00
Flipkart,perfume,Kenaz Gentleman Long Lasting Luxury Perfume for Men | Amber Woody | Oil Dubai Parfum Eau de Parfum  -  100 ml,Kenaz,449.0,,,Budget,4.2,,2026-04-24 14:15:04.853609+00:00
Flipkart,perfume,BELLAVITA Beast Mode Perfume Collection for Men (3x20ML) Long Lasting Fragrance|EDP Eau de Parfum  -  60 ml,BELLAVITA,599.0,,,Mid-range,4.2,,2026-04-24 14:15:04.854006+00:00
Flipkart,perfume,BELLAVITA Pistachio Gourmet Unisex Perfume|Floral & Woody Notes|Long Lasting Scent| Eau de Parfum  -  100 ml,BELLAVITA,599.0,,,Mid-range,4.5,,2026-04-24 14:15:04.854404+00:00
Flipkart,perfume,Adilqadri Perfume Discovery Set - 10x5ml | Long Lasting Parfum | Pocket-Friendly Eau de Parfum  -  50 ml,Adilqadri,899.0,,,Mid-range,4.1,,2026-04-24 14:15:04.854798+00:00
Flipkart,perfume,Adilqadri Legendary Perfume Gift Set for Men & Women|French & Arabic Notes|Long Lasting Eau de Parfum  -  60 ml,Adilqadri,899.0,,,Mid-range,4.3,,2026-04-24 14:15:04.855202+00:00
Flipkart,perfume,PARK AVENUE Perfume II VOYAGE OBSESSION II ORIGINAL COLLECTION EDP Eau de Parfum  -  50 ml,PARK,291.0,,,Budget,4.1,,2026-04-24 14:15:04.855596+00:00
Flipkart,perfume,BLA BLI BLU Men Perfume Gift Set|3x30ml|Perfume for Men|Woody & Musky|Long Lasting Perfume  -  90 ml,BLA,825.0,,,Mid-range,4.5,,2026-04-24 14:15:04.855993+00:00
Flipkart,perfume,BRIT ACCENT Combo Pack Of 2|Depth Of Ocean-BLANC OUD|Parfum|Long-Lasting|Specially Currated Eau de Toilette  -  100 ml,BRIT,159.0,,,Budget,4.0,,2026-04-24 14:15:04.856397+00:00
Flipkart,perfume,RAMCO Green Musk Premium Long Lasting Perfume Eau de Parfum  -  100 ml,RAMCO,276.0,,,Budget,4.3,,2026-04-24 14:15:04.856794+00:00
Flipkart,perfume,"BELLAVITA Fresh Eau De Toilette Unisex Perfume with Bergamot, Orris Lavender & Ylang Ylang Perfume  -  100 ml",BELLAVITA,499.0,,,Budget,4.3,,2026-04-24 14:15:04.857191+00:00
Nykaa,perfume,Jo Malone London Cologne vial - Cologne Discovery Collection,Jo,1600.0,,,Mid-range,,,2026-04-24 14:15:44.841866+00:00
Nykaa,perfume,Nykaa Wanderlust Dreaming Of Paris EDP Fruity Champagne & Be...,Nykaa,899.0,,,Mid-range,,,2026-04-24 14:15:44.970569+00:00
Nykaa,perfume,Maison Margiela Replica Jazz Club Eau De Toilette,Maison,11200.0,,,Luxury,,,2026-04-24 14:15:44.981361+00:00
Nykaa,perfume,Tom Ford Ombre Leather,Tom,3400.0,,,Premium,,,2026-04-24 14:15:44.989106+00:00
Nykaa,perfume,Nykaa Moi Golden Goddess Aura Range Long Lasting Floral Vani...,Nykaa,1099.0,,,Mid-range,,,2026-04-24 14:15:44.998349+00:00
Nykaa,perfume,Sol de Janeiro Sol Cheirosa '62 Edp (50ml),Sol,8355.0,,,Luxury,,,2026-04-24 14:15:45.012897+00:00
Nykaa,perfume,Moi Joie De Vivre Citrus Fresh Perfume With Aqua Notes For W...,Moi,1800.0,,,Mid-range,,,2026-04-24 14:15:45.022520+00:00
Nykaa,perfume,"Moi Cherry Bomb Long-Lasting Eau De Parfum For Women (Sweet,...",Moi,899.0,,,Mid-range,,,2026-04-24 14:15:45.033491+00:00
Nykaa,perfume,Victoria's Secret Bombshell Eau De Parfum,Victoria's,9499.0,,,Luxury,,,2026-04-24 14:15:45.041848+00:00
Nykaa,perfume,Ajmal Neea EDP Perfume For Women.,Ajmal,1000.0,,,Mid-range,,,2026-04-24 14:15:45.054796+00:00
Nykaa,perfume,Asaya Depigmentation Underarm Spray for Dark Underarms with ...,Asaya,499.0,,,Budget,,,2026-04-24 14:15:45.066147+00:00
Nykaa,perfume,Lancome Idole Eau De Parfum Best Seller Luxury Perfume With ...,Lancome,10500.0,,,Luxury,,,2026-04-24 14:15:45.076713+00:00
Nykaa,perfume,Nykaa Wanderlust Japanese Cherry Blossom Hydrating Shower Ge...,Nykaa,599.0,,,Mid-range,,,2026-04-24 14:15:45.084581+00:00
Nykaa,perfume,Aqualogica Refresh & Sun Kissed Vanilla Perfume Body Mist,Aqualogica,499.0,,,Budget,,,2026-04-24 14:15:45.091460+00:00
Nykaa,perfume,"Moi Amour Floral Travel Size Mini Perfume With Jasmine, Lily...",Moi,249.0,,,Budget,,,2026-04-24 14:15:45.102535+00:00
Nykaa,perfume,Nykaa Wanderlust Bestseller 2-in-1 Body & Hair Perfume Mist ...,Nykaa,599.0,,,Mid-range,,,2026-04-24 14:15:45.111113+00:00
Nykaa,perfume,Nykaa Perfumes Gourmand Collection Day & Night EDP For Women,Nykaa,899.0,,,Mid-range,,,2026-04-24 14:15:45.122344+00:00
Nykaa,perfume,Fraganote London Bar EDP Premium Long Lasting Perfume for Me...,Fraganote,1699.0,,,Mid-range,,,2026-04-24 14:15:45.133453+00:00
Nykaa,perfume,Burberry Goddess Eau De Parfum For Her,Burberry,4995.0,,,Premium,,,2026-04-24 14:15:45.143345+00:00
Nykaa,perfume,Victoria's Secret Pure Seduction Fragrance Mist,Victoria's,2699.0,,,Premium,,,2026-04-24 14:15:45.151745+00:00
Amazon.in,perfume,Fastrack Men Perfume Pulse Musk Scent| Best gift for Men | Perfume for Men | 100 ml EDP | Long lasting Smell,Fastrack,492.0,,,Budget,,,2026-04-24 14:15:59.625114+00:00
Amazon.in,perfume,"HIRA Love Letters Perfume for Woman 50 ml | Warm Vanilla, Fruity & Floral Scent | 12 Hours Long Lasting Eau de Parfum Premium Luxury Fragrance | Gifts for Woman, Girlfriend, Date Night Perfume",HIRA,899.0,1798.0,50.0,Mid-range,,,2026-04-24 14:15:59.625992+00:00
Amazon.in,perfume,Urban Oud Kinetik Perfume Long Lasting Fragrance (100 ml),Urban,399.0,,,Budget,,,2026-04-24 14:15:59.626442+00:00
Amazon.in,perfume,Nautica Voyage Eau de Toilette for Men | Long Lasting Fresh Aquatic Woody Cologne | Marine Moss & Refined Woods | Clean Crisp Masculine Fragrance Spray | Everyday Day Wear Mens Perfume | Ocean Inspired Gift for Him | 100ml,Nautica,1975.0,,,Mid-range,,,2026-04-24 14:15:59.626764+00:00
Amazon.in,perfume,Forest Essentials Fragrant Body Mist Sandalwood & Vetiver | Aloe Vera juice infused Perfume Spray to keep Skin Scented & Hydrated Through the Day,Forest,1350.0,,,Mid-range,,,2026-04-24 14:15:59.627377+00:00
Amazon.in,perfume,"Bella Vita Luxury | Perfume Gift Set for Women 4x20ml each | Date, Senorita, Glam, Rose | Perfume for Woman | Gifts for Woman | Long Lasting Eau De Parfum | Floral & Fruity Fragrance",Bella,549.0,849.0,35.3,Mid-range,,,2026-04-24 14:15:59.627793+00:00
Amazon.in,perfume,"Park Avenue Voyage Obsession Signature Collection, Liquid Eau De Parfum Men, 50Ml | Long Lasting Perfume for Men | Diwali Gift | Premium Luxury Fragrance Scent | Aromatic Blend of Amber & Musk",Park,239.0,,,Budget,,,2026-04-24 14:15:59.628539+00:00
Amazon.in,perfume,"BELLAVITA Vanilluxe | Long Lasting | 100ml | Perfume for Man and Woman | Cedarwood, Jasmine & Musk | Musky, Floral Premium Unisex Fragrance for Men",BELLAVITA,549.0,,,Mid-range,,,2026-04-24 14:15:59.629312+00:00
Amazon.in,perfume,Alternate Scents LUST Long Lasting 40ML Perfume For Men |Strong& long Lasting with 30% Oil Concentration| Fresh Fruity-Aquatic | Fragrance From France,Alternate,299.0,,,Budget,,,2026-04-24 14:15:59.629637+00:00
Amazon.in,perfume,"Ajmal Oud of Dubai Perfume for Men & Women | 100ml Unisex Eau De Parfum | Perfume for Men and Women with Oud, Woody & Musky Notes | Oriental Cologne Unisex | Versatile Perfume Spray | Gifts for All",Ajmal,899.0,,,Mid-range,,,2026-04-24 14:15:59.629944+00:00
Amazon.in,perfume,AND Love Muse Perfume Gift Pack for Women | 50ml Eau De Parfum for Women + Body Spray | Perfume for Woman with Jasmine & Lily Notes | Floral-Fruity Fragrance |.Versatile Office/Work Cologne for Woman,AND,669.0,,,Mid-range,,,2026-04-24 14:15:59.630598+00:00
Amazon.in,perfume,Villain Perfume For Men 100 Ml - Eau De Parfum - Premium Long Lasting Fragrance Spray - Woody & Spicy,Villain,375.0,,,Budget,,,2026-04-24 14:15:59.630941+00:00
Amazon.in,perfume,"Carlton London Blush Eau de Parfum for Women | 100ml Long Lasting Limited Edition Perfume | Lavender, Jasmine, Musk & Sandalwood | Floral Fruity Luxury Fragrance | Gift for girls and women | Birthday Anniversary gift for Her",Carlton,870.0,,,Mid-range,,,2026-04-24 14:15:59.631264+00:00
Amazon.in,perfume,"Nisara Caramel Crush Gourmet Perfume For Woman 100 ml | Long Lasting Eau De Parfum | Caramel Fragrance With | Caramel, Apple, Rose, Sugar, Vanilla | EDP Scent spray for Woman | Premium Perfume For Her",Nisara,747.0,,,Mid-range,,,2026-04-24 14:15:59.633530+00:00
Amazon.in,perfume,EM5 Nomade Perfume for Him/Her | Amber Oud Smoky leather Accords | Unisex Perfume Spray for Men & Women | Strong & Long Lasting Fragrance | Gift for Him & Her | 50ml,EM5,699.0,,,Mid-range,,,2026-04-24 14:15:59.634152+00:00
Amazon.in,perfume,"The Man Company Fire, Night and Blanc Perfume for Man - 50ml, Set of 3 (2 EDP + 1 EDT) Fragrances | Premium Luxury Long-Lasting Fragrance | Gift for Him | Perfume gift for friend | Valentine Gift Set For Man",The,619.0,,,Mid-range,,,2026-04-24 14:15:59.634473+00:00
Amazon.in,perfume,"Engage Perfume Gift Set for Men, 80ml, Luxury Long Lasting Eau De Parfum, Travel Size Perfume Combo 20ml x 4, Ideal Gift for Men",Engage,587.0,999.0,41.2,Mid-range,,,2026-04-24 14:15:59.634764+00:00
Amazon.in,perfume,Bombay Shaving Company Mexico Perfume for Men | Woody Long Lasting Fragrance | Eau de Parfum | Gift for Men | Gift for Husband | Gift for Boyfriend | 100ml,Bombay,238.0,,,Budget,,,2026-04-24 14:15:59.635079+00:00
Amazon.in,perfume,Lattafa Eclaire Long Lasting Perfume For Men & Women Eau De Parfum 100ml,Lattafa,3248.0,,,Premium,,,2026-04-24 14:15:59.635485+00:00
Amazon.in,perfume,"Engage Femme Eau De Parfum for Women, Citrus and Floral, Skin Friendly and Long Lasting, 100ML",Engage,247.0,,,Budget,,,2026-04-24 14:15:59.635833+00:00
Amazon.in,perfume,"Beardo Men's Men Whisky Smoke & Godfather Perfume Combo (50 Ml X 2)|Spicy, Woody - Oudh Notes Of Whisky Smoke & Aromatic, Spicy Notes Of Godfather|Long Lasting Smell Perfume |Rakhi Gift for Brother",Beardo,489.0,,,Budget,,,2026-04-24 14:15:59.636503+00:00
Amazon.in,perfume,Ajmal Yearn Eau De Perfume Aquatic Perfume 50ML Long Lasting Scent Spray Gift For Men,Ajmal,499.0,,,Budget,,,2026-04-24 14:15:59.636821+00:00
Amazon.in,perfume,"Ajmal Shadow II Pour Homme Eau De Parfum for Men 100ml | Long Lasting Citrus, Floral & Woody Fragrance | Premium Perfume Spray for Daily & Evening Wear",Ajmal,1999.0,2500.0,20.0,Mid-range,,,2026-04-24 14:15:59.637104+00:00
Amazon.in,perfume,"Carolina Herrera Good Girl Eau De Parfum, 80Ml",Carolina,9477.0,118.46,-7900.2,Luxury,,,2026-04-24 14:15:59.638042+00:00
Amazon.in,perfume,"Beardo Don Perfume for Men, 20ml | With Melon, Jasmin, Vannila Intense Fresh | Strong Long Lasting Mens Perfume | EAU DE PARFUM Men | Gift for men | Gift For Friends",Beardo,104.0,,,Budget,,,2026-04-24 14:15:59.638977+00:00
Amazon.in,perfume,"RENEE Eau De Parfum Bloom 50Ml| Premium Long Lasting Luxury Perfume Liquid| Notes Of Almond, Unisex Adult, Scent For All Occasions",RENEE,413.0,,,Budget,,,2026-04-24 14:15:59.639614+00:00
Amazon.in,perfume,Park Avenue Luxury Perfume Gift Set for Men | 2 x 100ml | Knight | Long Lasting EDP | Bergamot | Black Pepper | Sweet Orange | Geranium | Premium Fragrance,Park,599.0,,,Mid-range,,,2026-04-24 14:15:59.639944+00:00
Amazon.in,perfume,The Secret of Chanel No. 5: The Intimate History of the World's Most Famous Perfume,The,,199.0,,Unknown,,,2026-04-24 14:15:59.640873+00:00
Amazon.in,perfume,"La French Party Girl Perfume for Women,Best Long-Lasting Perfume for Women, Best Gift for Girls, Notes of Almond, Vanilla, Rose, and Orange Blossom (85ML)",La,269.0,,,Budget,,,2026-04-24 14:15:59.641199+00:00
Amazon.in,perfume,La French Cuddle Perfume Scent For Women 30 ml | Premium Luxury | Long Lasting | Eau De Parfum | Signature Scent | Date night fragrance | Ideal gift for Women,La,179.0,,,Budget,,,2026-04-24 14:15:59.641522+00:00
Amazon.in,perfume,INSIGHT Heart Beat Eau De Parfum | Floral Fruity | Fresh and Elegant | Long Lasting for Everyday Use - 50 ml,INSIGHT,185.0,,,Budget,,,2026-04-24 14:15:59.641862+00:00
Amazon.in,perfume,RIYA THUNDERHEART - BEATS FOR INDIA (Olive Green)| 100 ml Perfume for Men & Women | Unisex Eau De Parfum with Long Lasting Fragrance | Citrus Floral Woody Scent,RIYA,199.0,,,Budget,,,2026-04-24 14:15:59.642485+00:00
Amazon.in,perfume,"Ramsons - LA OPALE Eau De Parfum | 40 ML | Perfume For Men | TN - Plum, Apple, Bergamot, Grapefruit | MN - Cinnamon, Cardamom, Lavender, Rose | BN - Vanilla, Amber, Sandalwood, Musk, Mossy, Woody",Ramsons,125.0,,,Budget,,,2026-04-24 14:15:59.642803+00:00
Amazon.in,perfume,Wild Stone Forest Spice Spray Perfume - 100ml,Wild,356.0,,,Budget,,,2026-04-24 14:15:59.643127+00:00
Amazon.in,perfume,"Aqua Red Perfume Long Lasting & Smooth Jasmine Fragrance, Perfume Spray 60ml (For Men)",Aqua,159.0,,,Budget,,,2026-04-24 14:15:59.643451+00:00
Amazon.in,perfume,"Engage W1 Perfume Spray For Women, Fruity and Floral, Skin Friendly, 120ml",Engage,180.0,,,Budget,,,2026-04-24 14:15:59.643818+00:00
Amazon.in,perfume,"Tatha Luxury Sandalwood Attar Original| 100% Pure Sandalwood Perfume for Man & Women| Natural Chandan Attar Roll-On| Calming, Long-Lasting Fragrance | 10ML Pack| Sandalwood Oil Without Alcohol",Tatha,999.0,99.9,-900.0,Mid-range,,,2026-04-24 14:15:59.646114+00:00
Amazon.in,perfume,Carlton London Blush & Fern Women Gift Set - Pack of 2 (30ml each) | Long Lasting Limited Edition Perfumes | Floral Fruity Luxury Fragrance | Gift for girls and woman | Birthday Anniversary gift for Her | Premium Gifting Eau de Parfum,Carlton,741.0,,,Mid-range,,,2026-04-24 14:15:59.646732+00:00
Flipkart,perfume,BELLAVITA VANILLUXE Perfume for Men & Women|Floral & Musky Notes|Long Lasting Fragrance| Eau de Parfum  -  100 ml,BELLAVITA,549.0,,,Mid-range,4.3,,2026-04-24 14:16:12.625458+00:00
